participant_id;age;int_partner_join;auc;video_quality_mean;video_quality_sd;head_rotation_mean;pitch_mean;yaw_mean;n;int_partner_mother;int_partner_father
31;0;1;0,693325258000876;0,658136225876461;0,0254964031764715;9,62752984783250;10,59791295002782;8,65714674563717;1797;1;0
31;0;2;0,868611518036990;0,624378529801735;0,0280050643646512;13,52834806830297;23,00805885192069;4,04863728468525;1614;0;0
31;1;0;0,972295399213434;0,591986176956522;0,0572254668450332;9,88733192602645;9,85385172866956;9,92081212338333;1380;0;1
31;1;1;0,883961928482476;0,603624194156379;0,0599734535759240;9,29669121616173;9,54696153682552;9,04642089549794;1215;1;0
31;1;2;0,950490021286481;0,573283225579937;0,0540433595298850;11,78342981600125;11,82401574822194;11,74284388378056;1595;0;0
32;1;0;0,900643949632833;0,646895200000000;0,0290525048975227;4,00459412705624;4,67612960127283;3,33305865283964;1796;0;1
32;1;1;0,902512892693233;0,631192496380619;0,0444074550774328;6,23158543039200;5,76962462165207;6,69354623913193;1713;1;0
32;1;2;0,865310853530032;0,619770092051140;0,0470134790102372;7,57800995011506;8,61234092028460;6,54367897994553;1799;0;0
33;0;0;0,919274789830852;0,612683644394213;0,0272608420596713;9,94020031164286;17,17221148372514;2,70818913956058;1106;0;1
33;0;1;0,776872653344931;0,615443317161017;0,0481583258758946;14,66166339590395;21,91354167612994;7,40978511567797;1416;1;0
33;0;2;0,844623039181812;0,627657685316309;0,0349014844635104;14,08209545603018;20,23117574579222;7,93301516626814;1723;0;0
33;1;0;0,839071195547879;0,559756632692308;0,0344778364379250;14,69734486721154;18,44063931432692;10,95405042009615;624;0;1
33;1;1;0,416140265630062;0,597532881877445;0,0531777889341411;10,21552997360495;13,71661204446349;6,71444790274641;1534;1;0
34;0;0;0,693641304347826;0,649474560089435;0,0442510755313392;8,33186732955562;12,60349844556736;4,06023621354388;1789;0;1
34;0;1;0,450718685831622;0,649204131364903;0,0243034572386529;4,08423877619666;4,95334754963788;3,21513000275543;1795;1;0
34;1;0;0,934227941176471;0,629306539516129;0,0335962203977145;6,76046545884793;8,70923751476959;4,81169340292627;868;0;1
34;1;2;0,762584757535470;0,661731879525222;0,0513434345098786;7,40609914886906;7,85219363137240;6,96000466636573;1348;0;0
35;0;0;0,762141142965257;0,576164141826135;0,0144172018794663;5,65139103510689;8,79849336271733;2,50428870749645;1829;0;1
35;0;1;0,920252579701217;0,623358873115981;0,0245631467245840;3,63455197501069;2,29303807061251;4,97606587940887;1871;1;0
35;0;2;0,960784916802510;0,613510730808081;0,0260860782793334;3,60029810586728;3,20765190548765;3,99294430624691;1782;0;0
35;1;0;0,767233307228711;0,583253580306346;0,0516275510716828;10,15830890776222;11,54079044761050;8,77582736791393;1371;0;1
35;1;1;0,652797697633996;0,611251933689503;0,0488536374588273;9,02684909013419;7,45282003098492;10,60087814928347;1591;1;0
35;1;2;0,547004528039011;0,608381384951456;0,0355533718580922;5,84434381687803;6,94161493638350;4,74707269737257;1648;0;0
36;0;0;0,783882597877418;0,622932710998878;0,0264627652980239;2,60705931863664;2,17075764358866;3,04336099368462;1782;0;1
36;0;1;0,790933599363428;0,600684729821261;0,0212108801714859;4,71000048675800;3,14932512218015;6,27067585133584;2126;1;0
36;0;2;0,868143374949658;0,624740937614679;0,0117233990556608;2,59304476077854;1,92749826126147;3,25859126029562;1962;0;0
36;1;0;0,799624005115996;0,642089317226891;0,0614710303289178;5,72941650215816;6,24223736442677;5,21659563988956;1666;0;1
36;1;1;0,927693130179096;0,608963151567712;0,0370696999852771;9,01130447242295;10,71732538476651;7,30528356007939;1499;1;0
36;1;2;0,613826916416532;0,636794188405797;0,0615151202659451;7,87666837138623;9,11902725054420;6,63430949222826;1380;0;0
37;0;0;0,908973644458679;0,625061117212660;0,0240229095479950;7,30128008182343;11,21722933453637;3,38533082911049;1801;0;1
